age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20, Private,78154, 7th-8th,3, Divorced, Other-service, Not-in-family, White, Female,12,0,33, United-States, <=50K
32, Private,168529, HS-grad,9, Separated, Tech-support, Unmarried, White, Female,-19,0,40, United-States, <=50K
32, Private,149727, 9th,4, Divorced, Priv-house-serv, Unmarried, White, Female,26,0,39, United-States, <=50K
38, Private,243297, Prof-school,15, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,10,0,40, United-States, <=50K
30, Private,76004, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, White, Female,24,-1,39, United-States, <=50K
29, Private,39595, 12th,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,16,0,44, United-States, <=50K
37, Private,94201, HS-grad,8, Widowed, Craft-repair, Not-in-family, White, Male,15455,1893,49, Thailand, >50K
44, Self-emp-inc,271364, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,16,0,39, United-States, >50K
44, Private,115102, 11th,7, Divorced, Handlers-cleaners, Not-in-family, White, Male,19,0,39, United-States, <=50K
24, Private,213615, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Female,24,0,31, United-States, <=50K
37, Self-emp-not-inc,40367, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,-10,0,39, United-States, <=50K
49, Self-emp-not-inc,174296, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,3,0,39, Mexico, <=50K
42, Private,230243, Prof-school,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,9,0,39, United-States, <=50K
34, Private,205962, Masters,14, Divorced, Sales, Unmarried, White, Female,11,0,39, England, >50K
56, Federal-gov,128388, HS-grad,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,37,-1,39, United-States, >50K
19, ?,223738, 12th,7, Never-married, ?, Own-child, White, Male,1,0,7, United-States, <=50K
62, Private,91622, HS-grad,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,20,0,39, Columbia, <=50K
67, Self-emp-not-inc,173688, 1st-4th,3, Married-civ-spouse, Farming-fishing, Husband, Black, Male,13,0,34, United-States, <=50K
44, Self-emp-not-inc,185222, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,3557,0,39, Mexico, <=50K
24, ?,24295, Some-college,9, Never-married, ?, Own-child, White, Female,6,0,39, United-States, <=50K
47, Private,109963, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,14,0,39, United-States, <=50K
43, Local-gov,20946, HS-grad,9, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,27,-1,39, United-States, <=50K
37, Federal-gov,32490, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-3,0,45, United-States, <=50K
44, State-gov,106207, Bachelors,13, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,12,0,40, India, >50K
37, Federal-gov,397844, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,33,0,39, United-States, >50K
41, Private,118261, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,8359,0,59, United-States, >50K
47, Private,191947, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,35,0,34, United-States, <=50K
28, Federal-gov,96607, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,16,0,63, United-States, <=50K
33, Private,225158, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,4571,0,50, United-States, >50K
58, ?,119917, Some-college,10, Separated, Other-service, Own-child, White, Female,15,0,39, United-States, <=50K
34, State-gov,110459, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,15,0,40, ?, <=50K
35, Private,160769, HS-grad,8, Married-civ-spouse, Other-service, Unmarried, White, Female,19,0,55, United-States, <=50K
41, Private,344825, 5th-6th,2, Never-married, Craft-repair, Not-in-family, White, Female,22,0,49, Mexico, <=50K
50, Private,234677, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,5,0,58, United-States, >50K
22, Private,228719, Bachelors,12, Never-married, Exec-managerial, Not-in-family, White, Male,4,0,39, United-States, <=50K
19, Private,503118, HS-grad,8, Never-married, Other-service, Other-relative, White, Female,0,0,39, United-States, <=50K
33, Private,237874, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Female,11,0,44, Cuba, <=50K
28, Private,96553, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,39, United-States, <=50K
39, Private,318926, Some-college,10, Separated, Tech-support, Unmarried, Black, Female,27,0,39, Cambodia, <=50K
43, Self-emp-inc,83452, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,13,0,39, United-States, >50K
73, Private,172092, 11th,6, Divorced, Handlers-cleaners, Not-in-family, White, Female,-12,0,31, United-States, <=50K
49, Private,173147, HS-grad,8, Married-spouse-absent, Transport-moving, Other-relative, Other, Male,-6,-1,39, Columbia, <=50K
26, ?,225141, Some-college,9, Divorced, ?, Own-child, Black, Female,21,0,39, United-States, <=50K
19, Private,78288, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,1,0,40, South, <=50K
39, Private,111584, HS-grad,8, Never-married, Other-service, Own-child, White, Female,-3,0,58, United-States, <=50K
60, Private,86543, Prof-school,15, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,-25,-1,44, United-States, <=50K
55, Private,209562, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-8,0,39, United-States, <=50K
35, Private,71940, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,3,0,48, United-States, >50K
18, Private,200024, 11th,6, Never-married, Adm-clerical, Own-child, White, Male,1,0,52, United-States, <=50K
24, Private,112540, Some-college,10, Divorced, Other-service, Unmarried, White, Female,-12,0,40, Cambodia, <=50K
57, Private,310861, HS-grad,8, Separated, Sales, Unmarried, White, Female,8,0,58, United-States, <=50K
50, Private,234017, Masters,13, Married-civ-spouse, Other-service, Husband, White, Male,2,0,49, United-States, >50K
38, Private,229475, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,18,0,44, United-States, >50K
21, Private,312641, Some-college,9, Married-AF-spouse, Farming-fishing, Own-child, White, Female,-5,0,54, United-States, <=50K
31, Private,285850, Masters,13, Divorced, Prof-specialty, Not-in-family, White, Female,24,0,55, Cuba, <=50K
56, Private,123127, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,-12,0,39, United-States, <=50K
55, Self-emp-not-inc,206053, Some-college,9, Married-AF-spouse, Other-service, Own-child, White, Female,-10,0,24, United-States, <=50K
21, ?,266215, 1st-4th,1, Never-married, ?, Not-in-family, White, Male,15,0,39, Mexico, <=50K
50, Local-gov,241372, HS-grad,13, Married-civ-spouse, Sales, Husband, White, Male,-23,0,58, United-States, <=50K
31, Private,168007, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3526,0,39, United-States, <=50K
47, Private,96944, Some-college,9, Married-AF-spouse, Sales, Own-child, White, Female,-25,0,60, United-States, <=50K
42, Self-emp-not-inc,146493, Some-college,10, Divorced, Other-service, Unmarried, White, Male,18,0,67, United-States, <=50K
29, Private,148525, 9th,15, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,-9,0,58, United-States, <=50K
34, Private,91138, 11th,7, Divorced, Handlers-cleaners, Unmarried, White, Male,2,0,39, United-States, <=50K
51, Private,158326, Some-college,9, Married-AF-spouse, Sales, Own-child, White, Female,-3,0,40, United-States, <=50K
44, Private,160122, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,17,0,39, United-States, <=50K
33, Private,97160, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Female,11,0,49, United-States, <=50K
38, Private,88400, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,162982, 12th,8, Married-spouse-absent, Other-service, Not-in-family, White, Male,20,0,39, United-States, <=50K
25, Private,177540, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,16,0,40, China, <=50K
35, Private,229415, Assoc-voc,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,26,0,39, United-States, <=50K
71, Private,213630, 1st-4th,3, Married-civ-spouse, Craft-repair, Husband, Black, Male,14,1,39, France, <=50K
24, Federal-gov,34788, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,8,0,49, United-States, <=50K
28, Private,175238, HS-grad,8, Never-married, Machine-op-inspct, Own-child, White, Male,-7,-1,40, United-States, <=50K
54, Local-gov,258718, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,0,34, United-States, <=50K
28, Private,162430, 5th-6th,2, Separated, Craft-repair, Other-relative, White, Male,25,0,34, Mexico, <=50K
27, State-gov,108996, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,-1,-1,40, Philippines, <=50K
16, ?,155848, 12th,7, Never-married, ?, Own-child, White, Male,11,0,39, United-States, <=50K
24, Self-emp-inc,141721, HS-grad,8, Widowed, Craft-repair, Not-in-family, White, Female,18,0,19, ?, <=50K
18, Never-worked,234849, 7th-8th,3, Married-civ-spouse, ?, Husband, White, Male,5,0,39, Mexico, <=50K
44, Private,185516, Masters,14, Divorced, Sales, Not-in-family, White, Female,8,-1,51, England, <=50K
21, Private,176748, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,42,0,24, Canada, <=50K
45, Private,252323, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,4519,0,44, United-States, >50K
50, Federal-gov,122147, Bachelors,13, Married-spouse-absent, Prof-specialty, Unmarried, Black, Female,27,-1,39, United-States, <=50K
72, Private,304768, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,14,0,32, Philippines, >50K
29, State-gov,94626, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,2,0,39, China, <=50K
66, Private,260084, HS-grad,8, Never-married, Other-service, Own-child, Black, Female,18,0,34, United-States, <=50K
34, Local-gov,142634, HS-grad,8, Divorced, Handlers-cleaners, Own-child, White, Male,17,0,52, Germany, <=50K
27, State-gov,139270, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,-2,0,39, South, <=50K
32, Without-pay,158462, 12th,8, Married-civ-spouse, Sales, Husband, Black, Female,0,1,39, Ecuador, <=50K
42, Self-emp-inc,121076, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-1,0,45, United-States, >50K
31, State-gov,155371, Bachelors,12, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,15245,0,40, Philippines, <=50K
38, Private,61724, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,8,0,51, United-States, >50K
58, Self-emp-not-inc,171833, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-2,0,43, United-States, >50K
68, Private,31736, Doctorate,3, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-6,1742,49, United-States, <=50K
27, Private,188325, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-8,0,44, United-States, <=50K
61, Local-gov,172676, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,14,0,40, United-States, >50K
32, Private,154579, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,15279,0,5, Cuba, >50K
32, Self-emp-not-inc,116501, Some-college,10, Divorced, Farming-fishing, Husband, White, Male,20,0,50, United-States, <=50K
18, Private,353536, 11th,6, Never-married, Armed-Forces, Other-relative, White, Male,13,0,33, United-States, <=50K
39, Private,117309, Assoc-acdm,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,6,0,39, United-States, <=50K
27, State-gov,100693, Bachelors,12, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,23,0,39, Vietnam, <=50K
24, Private,183793, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,-23,0,39, United-States, <=50K
58, Private,442532, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,39, United-States, <=50K
19, Local-gov,182056, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,-12,0,14, United-States, <=50K
34, Private,168056, HS-grad,9, Widowed, Other-service, Other-relative, White, Female,-12,0,39, England, <=50K
31, Private,290987, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male,15035,1856,32, Iran, >50K
51, Private,72725, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7,0,40, United-States, >50K
24, Private,122179, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,22,0,39, United-States, <=50K
16, Private,295184, 11th,6, Never-married, Armed-Forces, Own-child, White, Male,26,0,39, United-States, <=50K
40, Private,51887, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,4580,0,58, United-States, >50K
33, Self-emp-inc,103151, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,58, United-States, >50K
29, Private,311534, Assoc-acdm,11, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,22,0,49, United-States, <=50K
27, Private,194397, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,31,0,39, United-States, >50K
39, Private,341420, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-5,0,39, United-States, <=50K
45, State-gov,62058, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,20,-1,49, United-States, <=50K
68, Private,300011, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,-1,0,19, United-States, <=50K
17, ?,269144, 11th,7, Never-married, ?, Own-child, White, Male,8,0,40, United-States, <=50K
27, State-gov,201558, Bachelors,12, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,-6,0,53, Philippines, <=50K
25, Private,224373, Assoc-acdm,11, Married-civ-spouse, Sales, Husband, Black, Male,11,0,39, United-States, <=50K
51, Self-emp-inc,42228, HS-grad,8, Divorced, Exec-managerial, Unmarried, White, Female,4,-1,50, United-States, <=50K
34, Private,201815, Some-college,9, Married-AF-spouse, Sales, Other-relative, White, Female,11,0,32, United-States, <=50K
47, Self-emp-not-inc,127903, 5th-6th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,22,0,39, United-States, <=50K
48, Self-emp-inc,167679, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,45,0,55, United-States, >50K
17, Private,308968, 12th,8, Never-married, Sales, Other-relative, White, Male,30,0,49, United-States, <=50K
38, Private,196781, HS-grad,9, Separated, Sales, Unmarried, White, Female,25,0,44, Jamaica, <=50K
50, Private,168479, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private,139520, HS-grad,8, Never-married, Machine-op-inspct, Own-child, White, Female,8,-1,40, United-States, <=50K
57, Federal-gov,35250, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,36,0,39, United-States, >50K
51, Private,27361, 7th-8th,4, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,5,0,39, United-States, <=50K
64, Private,141941, HS-grad,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,20,0,33, United-States, <=50K
34, Private,182745, Some-college,9, Married-AF-spouse, Tech-support, Own-child, White, Female,3,0,56, United-States, <=50K
22, Private,68787, HS-grad,8, Never-married, Other-service, Unmarried, Black, Female,23,-1,40, United-States, <=50K
74, Private,160867, 9th,4, Widowed, Adm-clerical, Not-in-family, White, Female,6,0,31, United-States, <=50K
60, Self-emp-not-inc,67764, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,-1,20, United-States, <=50K
29, Private,127057, 10th,6, Never-married, Other-service, Unmarried, Other, Male,1,0,39, United-States, <=50K
41, Federal-gov,13130, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,28,0,39, United-States, >50K
34, Private,407891, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,9,0,49, United-States, <=50K
17, Private,136756, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Male,4,0,33, Canada, <=50K
24, Private,28882, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,8,0,48, Cuba, <=50K
33, Private,156946, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,-7,0,49, United-States, <=50K
38, Private,208989, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,24,0,40, France, <=50K
36, Private,308002, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,17,0,39, United-States, <=50K
52, Federal-gov,178063, 7th-8th,5, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,22,0,40, United-States, <=50K
25, Private,53807, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,28,0,39, United-States, <=50K
42, Private,112118, Assoc-acdm,12, Never-married, Sales, Unmarried, Black, Female,17,0,34, United-States, <=50K
22, Local-gov,136656, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,-34,0,40, China, <=50K
25, Private,184703, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,7,0,32, Canada, <=50K
39, Private,337844, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,8268,-1,40, United-States, >50K
58, Private,171394, Assoc-voc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,25,0,40, United-States, <=50K
22, Private,42619, Bachelors,12, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,-18,0,31, India, >50K
37, Private,203058, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,49,0,32, England, <=50K
67, Private,127485, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-3,0,39, United-States, <=50K
18, Private,201037, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,17,0,34, United-States, <=50K
54, Private,106693, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,35,2075,44, United-States, >50K
30, Private,75410, Bachelors,12, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,5,0,11, Philippines, <=50K
33, Private,134680, Masters,13, Never-married, Prof-specialty, Own-child, White, Female,19,0,50, Cuba, >50K
39, Private,174541, HS-grad,8, Divorced, Transport-moving, Not-in-family, White, Male,30,0,49, United-States, >50K
34, Self-emp-not-inc,194380, Some-college,10, Divorced, Farming-fishing, Own-child, White, Male,30,0,50, United-States, <=50K
24, Private,247632, Some-college,9, Never-married, Sales, Not-in-family, White, Male,15259,0,31, United-States, <=50K
31, Local-gov,148603, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Female,-10,0,39, United-States, <=50K
32, Self-emp-not-inc,146571, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,15,0,47, United-States, >50K
44, Private,213924, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,39, United-States, <=50K
28, Private,194261, Some-college,9, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,5,0,37, United-States, <=50K
35, Private,351211, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,-9,0,39, France, <=50K
38, Private,288507, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, White, Female,12,0,58, United-States, >50K
34, Self-emp-not-inc,249369, 7th-8th,3, Married-civ-spouse, Farming-fishing, Husband, Black, Male,30,0,40, United-States, <=50K
38, Private,252154, 5th-6th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-22,0,39, France, <=50K
38, Private,317505, Assoc-acdm,11, Married-civ-spouse, Farming-fishing, Husband, Black, Male,11,0,40, United-States, <=50K
57, Never-worked,223830, 11th,10, Married-civ-spouse, ?, Husband, White, Male,24,0,12, United-States, <=50K
27, Private,105541, Some-college,9, Never-married, Sales, Not-in-family, White, Male,29,0,42, United-States, >50K
27, Private,394390, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,7648,0,39, United-States, >50K
32, Private,153312, Bachelors,13, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,1897,45, Philippines, >50K
43, Self-emp-inc,97900, Some-college,10, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,33, Cambodia, <=50K
31, Private,244228, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,22,0,49, Cuba, <=50K
65, Private,223615, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,23,0,44, United-States, >50K
37, Private,387945, Assoc-voc,10, Married-civ-spouse, Tech-support, Husband, White, Male,-10,0,39, United-States, <=50K
31, Private,206410, HS-grad,8, Divorced, Transport-moving, Own-child, White, Male,-17,-1,40, United-States, <=50K
29, Private,185041, 11th,6, Never-married, Machine-op-inspct, Not-in-family, White, Male,17,0,39, United-States, <=50K
20, Private,338451, HS-grad,9, Widowed, Adm-clerical, Other-relative, White, Female,11,1,40, United-States, <=50K
24, ?,139069, Some-college,10, Divorced, ?, Unmarried, White, Female,25,0,39, United-States, <=50K
38, Private,319606, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,9,0,57, United-States, >50K
38, Private,225155, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,-12,0,6, United-States, >50K
38, Private,125427, Some-college,10, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,10,0,39, United-States, >50K
35, Private,200998, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,37,0,39, United-States, >50K
46, Private,167393, HS-grad,8, Divorced, Adm-clerical, Not-in-family, White, Female,5,0,40, United-States, <=50K
34, Private,189023, Bachelors,12, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,11,0,49, China, <=50K
37, Private,217653, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,8015,0,32, Cuba, <=50K
54, Private,122161, HS-grad,8, Married-civ-spouse, Other-service, Husband, White, Male,24,0,39, Dominican-Republic, <=50K
28, Private,350251, Some-college,10, Never-married, Sales, Other-relative, White, Male,35,0,39, United-States, <=50K
40, State-gov,25186, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,10,-1,40, ?, <=50K
18, Private,128397, Some-college,9, Married-AF-spouse, Sales, Own-child, White, Female,4,0,39, United-States, <=50K
36, Private,206864, Assoc-acdm,11, Married-civ-spouse, Tech-support, Wife, White, Female,6,0,39, United-States, <=50K
48, State-gov,114308, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,49,0,30, Taiwan, <=50K
20, Private,292571, HS-grad,8, Divorced, Machine-op-inspct, Other-relative, Black, Female,-1,0,15, United-States, <=50K
27, Private,158305, Prof-school,14, Never-married, Sales, Unmarried, White, Female,11,0,39, England, <=50K
24, Private,109776, Bachelors,12, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,4,0,40, China, <=50K
26, ?,180361, Some-college,9, Never-married, ?, Not-in-family, White, Female,-14,0,45, United-States, <=50K
39, Local-gov,32151, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,15795,0,77, United-States, >50K
48, Private,84173, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,46,0,62, Portugal, >50K
63, Private,214680, Assoc-acdm,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male,12,0,14, United-States, <=50K
25, Private,193713, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,24,-1,40, United-States, <=50K
21, Private,139734, HS-grad,8, Never-married, Exec-managerial, Own-child, White, Male,6,0,39, United-States, <=50K
18, Private,166112, Some-college,9, Never-married, Adm-clerical, Other-relative, Black, Male,-15,0,40, United-States, <=50K
19, State-gov,30528, HS-grad,8, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,18,0,49, Cambodia, <=50K
33, Private,208532, HS-grad,9, Separated, Machine-op-inspct, Own-child, White, Female,16,0,39, United-States, <=50K
38, Private,119158, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-3,1,52, United-States, <=50K
55, Private,7507, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5,0,39, United-States, <=50K
41, Self-emp-not-inc,181294, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,11,0,9, United-States, <=50K
44, Private,159080, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,14,2029,39, United-States, >50K
41, Local-gov,40906, HS-grad,8, Widowed, Other-service, Not-in-family, White, Female,37,0,39, Trinadad&Tobago, <=50K
25, Private,306517, Some-college,9, Never-married, Sales, Other-relative, White, Male,17,0,49, United-States, <=50K
22, Private,220551, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,-14,0,44, United-States, <=50K
26, Private,234406, 9th,7, Never-married, Priv-house-serv, Unmarried, White, Female,16,0,39, United-States, <=50K
43, Private,267196, Masters,13, Divorced, Sales, Not-in-family, White, Female,22,0,49, Cuba, <=50K
47, Self-emp-inc,215341, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,18,0,48, United-States, >50K
37, Private,208663, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,-27,0,33, United-States, >50K
33, Private,214745, 9th,5, Never-married, Priv-house-serv, Not-in-family, White, Female,28,-1,49, United-States, <=50K
59, Local-gov,159402, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Other, Female,24,0,53, Cuba, <=50K
37, Private,258813, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,6,0,32, Canada, <=50K
24, ?,186866, 1st-4th,2, Never-married, ?, Not-in-family, White, Male,11,0,31, Mexico, <=50K
59, Private,152058, 11th,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,39, United-States, <=50K
31, Private,459192, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Female,8,0,39, United-States, <=50K
51, Private,35490, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7700,0,39, United-States, <=50K
25, Federal-gov,42061, 7th-8th,15, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,25,0,47, United-States, <=50K
23, Private,270370, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Male,-30,0,51, United-States, >50K
46, Self-emp-inc,365280, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-13,0,52, United-States, >50K
24, Private,149487, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Female,-16,1,35, Canada, <=50K
48, Private,38550, Prof-school,4, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3485,0,50, United-States, <=50K
25, Private,177427, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,25,0,39, United-States, <=50K
23, Private,56046, Assoc-voc,3, Separated, Farming-fishing, Other-relative, White, Male,13,-1,31, El-Salvador, <=50K
24, ?,275998, HS-grad,8, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Male,3,0,31, United-States, <=50K
38, Private,127980, HS-grad,8, Never-married, Other-service, Other-relative, Other, Male,38,0,39, Columbia, <=50K
35, Private,80657, Assoc-acdm,11, Divorced, Adm-clerical, Unmarried, White, Female,5,-1,56, United-States, <=50K
28, Private,212492, Some-college,10, Married-AF-spouse, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
19, ?,214406, 12th,7, Never-married, ?, Own-child, White, Male,4,0,32, United-States, <=50K
31, Private,17335, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,22,0,49, United-States, >50K
58, Private,97711, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-1,0,39, France, <=50K
