age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44, Never-worked,393531, HS-grad,11, Married-civ-spouse, Protective-serv, Husband, White, Female,-64,4,16, United-States, <=50K
63, Private,225371, HS-grad,14, Widowed, Farming-fishing, Husband, White, Male,-19,-1,40, United-States, <=50K
26, Private,323909, Masters,9, Divorced, Transport-moving, Other-relative, Asian-Pac-Islander, Male,45,6,48, Trinadad&Tobago, >50K
54, Private,191384, Some-college,8, Divorced, Transport-moving, Not-in-family, Black, Female,-26,1720,44, United-States, >50K
47, Private,349799, HS-grad,11, Married-civ-spouse, ?, Husband, White, Male,14341,5,39, United-States, <=50K
26, Private,111758, Some-college,5, Never-married, Prof-specialty, Unmarried, White, Male,-25,0,30, Trinadad&Tobago, <=50K
33, Private,192109, HS-grad,13, Never-married, Other-service, Unmarried, White, Female,11,-3,29, United-States, <=50K
36, Private,450879, 10th,2, Married-civ-spouse, Exec-managerial, Own-child, White, Female,-39,3,40, United-States, <=50K
31, Private,48455, 11th,12, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,-20,2,40, Haiti, <=50K
19, Private,192724, Some-college,12, Never-married, Handlers-cleaners, Own-child, White, Male,-53,3,40, ?, >50K
16, Private,261943, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,44,0,37, United-States, >50K
69, Private,491886, Masters,12, Divorced, Transport-moving, Husband, White, Male,-16,3,62, United-States, <=50K
44, Private,76530, Some-college,9, Never-married, ?, Own-child, White, Female,-12,3,40, United-States, <=50K
46, Private,213596, Masters,8, Divorced, Prof-specialty, Husband, White, Male,23,-2,44, United-States, <=50K
18, ?,293419, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,41,4,30, United-States, <=50K
51, Self-emp-inc,325840, Bachelors,9, Never-married, Craft-repair, Unmarried, White, Male,4,2024,40, China, <=50K
22, State-gov,228194, Some-college,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15141,2,39, United-States, >50K
31, Local-gov,104767, Assoc-acdm,12, Married-civ-spouse, ?, Wife, White, Male,-49,-1,14, United-States, <=50K
64, Private,369471, Assoc-acdm,8, Never-married, Prof-specialty, Unmarried, White, Male,53,2148,40, United-States, >50K
20, Local-gov,108692, 11th,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,-30,1,22, United-States, <=50K
30, Private,171040, Bachelors,7, Divorced, Exec-managerial, Own-child, White, Male,11,4,58, United-States, <=50K
55, Private,210529, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,39,5,40, United-States, <=50K
41, Private,138036, HS-grad,14, Married-civ-spouse, ?, Unmarried, White, Male,108,0,39, China, >50K
18, Private,116847, 12th,11, Never-married, Machine-op-inspct, Husband, White, Female,-52,5,40, United-States, >50K
33, ?,384818, Some-college,14, Married-civ-spouse, Sales, Own-child, White, Male,2848,0,40, United-States, >50K
16, Private,131332, Bachelors,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,12,-2,43, United-States, <=50K
36, Private,133854, Bachelors,10, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,39, United-States, <=50K
18, Private,128102, Bachelors,9, Married-civ-spouse, ?, Own-child, White, Male,-52,3,61, United-States, <=50K
17, Never-worked,87841, HS-grad,6, Never-married, Machine-op-inspct, Husband, White, Male,-106,2033,17, United-States, <=50K
45, Self-emp-not-inc,214293, 7th-8th,2, Married-civ-spouse, Armed-Forces, Husband, White, Male,40,2,74, United-States, >50K
41, Private,259947, Some-college,9, Never-married, Sales, Not-in-family, Black, Male,79,1,49, United-States, <=50K
44, Private,375117, HS-grad,10, Separated, Other-service, Not-in-family, White, Male,92,0,39, United-States, >50K
50, Private,377469, Some-college,10, Never-married, Other-service, Husband, White, Male,18,2,39, United-States, <=50K
48, Private,190821, Masters,8, Never-married, Other-service, Husband, White, Male,45,1,40, United-States, <=50K
29, State-gov,16413, HS-grad,12, Never-married, Exec-managerial, Unmarried, Black, Male,-73,2090,19, United-States, <=50K
16, Without-pay,263597, HS-grad,9, Married-civ-spouse, Prof-specialty, Own-child, White, Female,-49,1,39, United-States, <=50K
18, Self-emp-inc,217290, HS-grad,8, Divorced, Adm-clerical, Husband, White, Female,32,1,40, United-States, <=50K
28, Self-emp-not-inc,69696, HS-grad,10, Never-married, Other-service, Own-child, White, Male,-71,0,44, United-States, <=50K
28, Private,89350, Some-college,13, Never-married, Protective-serv, Not-in-family, White, Male,-55,2,40, United-States, <=50K
20, ?,80834, Bachelors,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,104,-3,40, United-States, <=50K
33, Private,252193, HS-grad,12, Married-spouse-absent, Other-service, Husband, White, Male,10,0,46, United-States, <=50K
58, Private,294802, Masters,10, Separated, Adm-clerical, Husband, White, Male,2240,0,39, South, <=50K
45, ?,219505, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,3,5,36, United-States, <=50K
48, ?,23103, Masters,1, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,-75,2,29, United-States, <=50K
36, Federal-gov,249375, Some-college,12, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,-99,4,58, United-States, <=50K
17, Private,155999, Some-college,3, Married-spouse-absent, Sales, Not-in-family, White, Female,3551,2,82, United-States, <=50K
34, ?,228798, 12th,9, Divorced, Adm-clerical, Unmarried, White, Male,61,6,40, Canada, >50K
48, Self-emp-not-inc,279724, HS-grad,6, Never-married, Transport-moving, Own-child, White, Female,-32,4,37, United-States, <=50K
34, Private,332021, Some-college,10, Divorced, Sales, Unmarried, White, Male,48,0,51, England, <=50K
49, State-gov,84620, Some-college,6, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,6677,-1,36, Hungary, <=50K
31, State-gov,201496, Some-college,13, Never-married, Sales, Other-relative, White, Male,-57,3,48, United-States, >50K
40, Private,98457, Some-college,8, Married-civ-spouse, Prof-specialty, Husband, Black, Male,-185,0,40, United-States, <=50K
57, ?,207695, Some-college,15, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-29,1,35, United-States, >50K
33, Private,272848, Prof-school,8, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,15775,0,58, United-States, <=50K
35, Private,321969, Some-college,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,41,1,25, United-States, <=50K
57, Private,26702, HS-grad,8, Divorced, Machine-op-inspct, Husband, White, Female,-75,3,59, United-States, <=50K
31, Private,391243, Masters,9, Divorced, Adm-clerical, Husband, White, Male,-15,0,63, United-States, >50K
29, Private,303936, HS-grad,11, Married-civ-spouse, ?, Own-child, White, Male,-24,3,49, United-States, <=50K
32, Private,211719, HS-grad,12, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,-16,1,40, United-States, <=50K
17, Private,574668, Some-college,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-26,4,40, United-States, <=50K
17, Private,133075, Bachelors,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,16,6,14, United-States, >50K
37, Self-emp-not-inc,208213, Prof-school,13, Widowed, Craft-repair, Husband, White, Male,-24,-1,39, United-States, <=50K
56, Private,421638, 1st-4th,12, Married-civ-spouse, Other-service, Husband, White, Male,63,0,23, United-States, <=50K
24, Private,103889, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Female,62,5,39, United-States, <=50K
34, Private,177325, Assoc-acdm,2, Married-civ-spouse, ?, Husband, Other, Male,-36,3,39, China, <=50K
24, Self-emp-inc,192636, Some-college,12, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,30,1,39, El-Salvador, <=50K
20, Local-gov,64890, Prof-school,2, Never-married, Other-service, Husband, Other, Male,-86,0,25, United-States, <=50K
27, Private,146032, Assoc-voc,9, Divorced, Sales, Not-in-family, White, Male,-23,3,39, United-States, <=50K
29, Never-worked,154505, Assoc-acdm,8, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,-39,0,51, United-States, <=50K
77, Private,270393, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,62,1,40, United-States, <=50K
35, Self-emp-inc,200358, Bachelors,9, Never-married, Craft-repair, Husband, White, Male,33,3,39, Portugal, >50K
31, Self-emp-not-inc,270859, Some-college,12, Never-married, Exec-managerial, Not-in-family, White, Male,19,-5,39, United-States, <=50K
28, Private,180558, 9th,9, Married-civ-spouse, Sales, Own-child, Black, Male,5195,2,39, United-States, <=50K
48, Private,196512, Some-college,11, Married-civ-spouse, Transport-moving, Husband, White, Male,23,4,40, United-States, <=50K
38, Private,203518, HS-grad,8, Married-civ-spouse, Armed-Forces, Own-child, White, Female,-15,3,40, United-States, <=50K
27, Private,239879, Some-college,7, Married-civ-spouse, Adm-clerical, Husband, Black, Female,87,5,40, United-States, <=50K
57, State-gov,154258, Masters,8, Separated, Exec-managerial, Not-in-family, White, Female,38,-2,39, United-States, >50K
36, Federal-gov,179047, HS-grad,4, Widowed, Prof-specialty, Husband, Other, Female,15202,0,40, United-States, <=50K
63, ?,268245, Bachelors,4, Married-civ-spouse, Sales, Other-relative, Other, Female,85,4,50, United-States, >50K
37, Private,136475, HS-grad,12, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,-35,-3,37, United-States, <=50K
24, Federal-gov,194518, Assoc-voc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,25,0,44, United-States, <=50K
39, Private,164518, Some-college,4, Married-civ-spouse, Exec-managerial, Husband, Black, Female,57,1,22, United-States, <=50K
24, ?,195249, Some-college,12, Divorced, Adm-clerical, Not-in-family, White, Female,27,1,36, United-States, <=50K
53, Private,97131, Bachelors,8, Never-married, Exec-managerial, Unmarried, White, Male,-115,5,40, United-States, <=50K
49, Private,202383, HS-grad,10, Married-civ-spouse, Craft-repair, Unmarried, White, Male,43,2,30, United-States, >50K
47, Private,164386, Some-college,11, Divorced, Sales, Not-in-family, White, Male,2160,3,39, United-States, >50K
22, Private,69022, HS-grad,8, Married-spouse-absent, Exec-managerial, Husband, Other, Male,-13,2422,39, United-States, <=50K
53, Local-gov,179297, 5th-6th,5, Divorced, Sales, Own-child, White, Male,-88,1,21, United-States, <=50K
40, Private,115291, Some-college,9, Married-civ-spouse, Transport-moving, Own-child, White, Male,-67,5,37, United-States, >50K
51, Private,199650, 9th,14, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,18,2,39, Cambodia, >50K
30, Private,200703, Bachelors,8, Widowed, Craft-repair, Husband, White, Female,3425,1,40, United-States, <=50K
35, Self-emp-not-inc,313207, Masters,5, Married-civ-spouse, Sales, Husband, Black, Male,-15,2,57, United-States, <=50K
37, Private,171283, HS-grad,13, Married-civ-spouse, Adm-clerical, Wife, White, Male,-28,3,48, United-States, <=50K
29, Self-emp-inc,293835, Some-college,9, Separated, Craft-repair, Not-in-family, White, Male,11,2,22, United-States, >50K
46, Federal-gov,313802, HS-grad,10, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,-44,5,75, United-States, <=50K
19, Self-emp-not-inc,103103, Some-college,12, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,-105,-2,40, United-States, <=50K
36, Private,205694, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female,93,3,39, United-States, >50K
17, Private,110286, Some-college,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,15388,2,47, United-States, <=50K
27, ?,21411, 11th,3, Married-civ-spouse, ?, Husband, White, Male,6223,1,40, Italy, <=50K
32, ?,493849, Some-college,8, Never-married, Adm-clerical, Own-child, Black, Male,81,6,40, United-States, <=50K
38, Private,183697, Assoc-voc,14, Separated, Prof-specialty, Husband, White, Male,-24,3,40, United-States, <=50K
26, Federal-gov,101643, Doctorate,11, Widowed, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,2114,50, United-States, <=50K
19, Private,219224, Masters,5, Married-civ-spouse, Prof-specialty, Wife, White, Female,-69,6,40, United-States, <=50K
50, Self-emp-inc,87362, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-43,4,40, United-States, <=50K
43, Federal-gov,198889, Preschool,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-21,5,48, United-States, <=50K
62, Federal-gov,442769, Bachelors,13, Never-married, Farming-fishing, Husband, White, Female,4,1,19, United-States, <=50K
21, Local-gov,113216, HS-grad,12, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,7619,1,40, United-States, >50K
28, Self-emp-inc,337171, 9th,8, Divorced, Adm-clerical, Not-in-family, Black, Male,2879,3,21, United-States, <=50K
41, Private,39073, HS-grad,8, Divorced, Exec-managerial, Husband, White, Male,6796,4,50, United-States, >50K
25, State-gov,116682, Some-college,11, Never-married, Sales, Husband, White, Male,27,-1,20, United-States, >50K
24, Private,276412, Some-college,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,-1,-1,39, United-States, <=50K
25, Private,104548, HS-grad,10, Divorced, Prof-specialty, Husband, White, Female,-28,4,56, United-States, <=50K
20, ?,289096, Prof-school,11, Married-civ-spouse, Sales, Husband, White, Male,-112,3,40, United-States, <=50K
22, Private,103207, Bachelors,8, Married-civ-spouse, Craft-repair, Other-relative, White, Female,-41,-1,50, United-States, <=50K
34, Federal-gov,199385, HS-grad,9, Never-married, Sales, Husband, White, Female,15928,1,39, United-States, >50K
23, Federal-gov,433371, Bachelors,8, Never-married, Transport-moving, Husband, White, Female,28,2,39, United-States, <=50K
18, Local-gov,107391, HS-grad,5, Married-civ-spouse, ?, Husband, White, Male,-61,1,60, Dominican-Republic, <=50K
48, Private,189890, Some-college,13, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,32,1,38, United-States, <=50K
36, Self-emp-not-inc,54312, Some-college,8, Separated, Priv-house-serv, Husband, White, Female,24,0,35, United-States, <=50K
67, Private,106016, 11th,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-33,2147,40, United-States, >50K
53, Private,205834, Some-college,12, Never-married, Other-service, Not-in-family, White, Male,69,0,46, United-States, >50K
40, Private,198717, Some-college,10, Separated, Prof-specialty, Unmarried, White, Male,-18,1,29, United-States, <=50K
33, Private,124031, 10th,11, Married-civ-spouse, Other-service, Unmarried, White, Female,1,3,14, United-States, <=50K
37, State-gov,345752, Prof-school,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,-7,0,39, United-States, <=50K
49, Private,124231, Assoc-acdm,9, Never-married, Other-service, Not-in-family, White, Female,-14,5,76, United-States, <=50K
18, Private,498671, Some-college,9, Married-civ-spouse, ?, Wife, White, Male,-11,-1,37, United-States, <=50K
18, ?,269136, Some-college,9, Never-married, Exec-managerial, Husband, White, Male,6,0,64, United-States, <=50K
27, Self-emp-inc,204142, HS-grad,2, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-64,3,17, United-States, <=50K
52, Local-gov,308579, HS-grad,7, Widowed, Sales, Not-in-family, White, Male,16,2,58, United-States, <=50K
36, Self-emp-not-inc,240869, Some-college,12, Never-married, Craft-repair, Husband, White, Male,-21,0,5, Laos, <=50K
23, Private,198330, Assoc-voc,12, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,-93,0,39, United-States, <=50K
21, ?,172333, Assoc-acdm,8, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,46,3,39, United-States, <=50K
34, Federal-gov,173449, Bachelors,8, Never-married, Adm-clerical, Other-relative, White, Female,-8,2,39, United-States, <=50K
66, Private,273502, Masters,5, Never-married, Craft-repair, Not-in-family, White, Female,-80,3,72, United-States, <=50K
76, Private,235043, Bachelors,12, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,-8,5,39, United-States, <=50K
56, Private,159755, Some-college,8, Divorced, Machine-op-inspct, Husband, White, Female,35,0,40, United-States, <=50K
15, Private,187472, HS-grad,8, Never-married, Other-service, Husband, White, Male,-51,-1,45, United-States, <=50K
39, Private,85527, HS-grad,13, Divorced, Craft-repair, Husband, White, Female,-54,-2,49, United-States, <=50K
33, Private,340152, Some-college,13, Married-civ-spouse, Sales, Husband, White, Male,23,4,39, United-States, <=50K
52, ?,144335, 7th-8th,8, Never-married, Adm-clerical, Husband, White, Male,22,1911,49, United-States, <=50K
46, Private,327558, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,-23,-3,50, United-States, <=50K
21, Private,147383, Some-college,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7899,-2,37, United-States, <=50K
35, Private,230864, Masters,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-72,6,39, United-States, <=50K
23, Local-gov,56531, Bachelors,12, Never-married, Craft-repair, Own-child, White, Male,61,0,60, United-States, <=50K
34, Self-emp-not-inc,67802, Prof-school,3, Widowed, Adm-clerical, Husband, White, Male,6576,2,37, United-States, <=50K
50, Private,188118, HS-grad,12, Married-civ-spouse, Tech-support, Husband, White, Female,68,-1,27, United-States, <=50K
42, Private,96305, HS-grad,6, Never-married, Prof-specialty, Husband, White, Male,-55,0,40, United-States, <=50K
19, Private,73343, HS-grad,14, Never-married, Exec-managerial, Other-relative, White, Male,-8,2,40, United-States, <=50K
21, ?,138470, 9th,11, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,36,-1,62, United-States, >50K
21, Private,57631, 11th,8, Divorced, Transport-moving, Not-in-family, White, Male,-114,0,50, United-States, <=50K
28, Private,261011, 5th-6th,9, Divorced, Tech-support, Husband, Black, Male,90,0,49, United-States, >50K
35, State-gov,393163, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,59,1,40, United-States, <=50K
44, Private,234525, Some-college,9, Married-civ-spouse, Sales, Husband, White, Female,-17,1,39, United-States, <=50K
54, Private,50782, HS-grad,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-31,4,26, United-States, <=50K
47, Private,268603, Assoc-acdm,8, Separated, Prof-specialty, Husband, White, Female,-59,2,40, Iran, <=50K
42, Federal-gov,272900, 12th,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15,6,39, Vietnam, <=50K
39, Private,400480, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,66,2,40, United-States, <=50K
62, Private,293744, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,-16,5,36, Ireland, >50K
35, Private,108975, Some-college,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,-54,1,28, United-States, <=50K
22, ?,231975, Bachelors,9, Never-married, Other-service, Husband, White, Male,-83,2,19, United-States, <=50K
61, Private,117713, HS-grad,9, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,-21,-3,39, United-States, <=50K
20, Private,266269, Bachelors,0, Married-civ-spouse, Sales, Unmarried, White, Male,-67,2,25, United-States, <=50K
44, Private,43465, HS-grad,10, Never-married, Craft-repair, Not-in-family, White, Female,-55,5,25, Mexico, <=50K
58, Private,199738, HS-grad,8, Divorced, Adm-clerical, Husband, White, Female,36,-2,39, United-States, >50K
23, Private,184072, HS-grad,9, Married-spouse-absent, Craft-repair, Husband, Black, Male,-27,3,40, United-States, >50K
34, Private,173514, Masters,9, Never-married, Machine-op-inspct, Husband, White, Male,32,0,36, United-States, <=50K
24, Private,180135, HS-grad,8, Married-civ-spouse, Farming-fishing, Wife, White, Male,103,1488,38, United-States, >50K
36, Local-gov,212802, 9th,9, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,61,-4,39, United-States, <=50K
48, Self-emp-not-inc,199879, Some-college,3, Married-civ-spouse, Adm-clerical, Husband, Other, Male,-88,2,50, United-States, >50K
47, Private,139029, 7th-8th,9, Never-married, Adm-clerical, Unmarried, White, Male,-23,2118,48, United-States, <=50K
41, Private,222722, 10th,5, Never-married, ?, Not-in-family, White, Male,41,-1,40, United-States, <=50K
50, Private,305510, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Female,57,4,29, United-States, <=50K
35, Private,147430, Some-college,10, Married-spouse-absent, Sales, Own-child, White, Male,-62,2187,23, United-States, <=50K
41, ?,382082, Preschool,10, Married-spouse-absent, Sales, Not-in-family, White, Male,-65,4,30, United-States, <=50K
52, Local-gov,92629, Some-college,6, Married-AF-spouse, Craft-repair, Husband, White, Male,-2,-2,40, United-States, <=50K
17, Private,264748, HS-grad,13, Divorced, Sales, Husband, White, Female,-49,5,44, United-States, >50K
51, Private,396905, 7th-8th,8, Never-married, Craft-repair, Husband, White, Male,73,4,65, United-States, >50K
44, Private,308505, HS-grad,10, Never-married, Craft-repair, Own-child, Black, Female,-7,0,34, United-States, <=50K
47, Local-gov,144329, Doctorate,8, Never-married, Exec-managerial, Other-relative, White, Male,-9,-2,50, United-States, >50K
53, Private,129998, Masters,9, Divorced, ?, Own-child, Black, Male,62,3,40, China, <=50K
31, Private,167695, Assoc-voc,8, Never-married, Adm-clerical, Own-child, White, Female,-20,2,35, United-States, >50K
20, Private,136139, Assoc-voc,4, Divorced, Adm-clerical, Husband, Black, Male,-58,3,39, United-States, <=50K
39, Private,190595, Some-college,9, Never-married, Transport-moving, Own-child, White, Male,-53,4,40, United-States, <=50K
33, Private,123897, Bachelors,8, Never-married, Armed-Forces, Other-relative, White, Male,-14,2,40, United-States, <=50K
55, Private,324726, Prof-school,9, Never-married, Craft-repair, Other-relative, White, Male,-54,0,29, United-States, <=50K
17, Self-emp-inc,193191, Bachelors,9, Married-civ-spouse, Protective-serv, Unmarried, White, Male,87,2,12, United-States, <=50K
30, Local-gov,384346, Bachelors,6, Never-married, Transport-moving, Not-in-family, White, Female,37,-3,39, United-States, <=50K
30, ?,138245, Some-college,14, Never-married, Prof-specialty, Not-in-family, White, Male,-81,-3,40, United-States, >50K
24, Private,56304, HS-grad,10, Married-civ-spouse, Sales, Unmarried, White, Female,-5,5,39, United-States, <=50K
18, Private,30672, Doctorate,9, Never-married, Exec-managerial, Own-child, White, Female,8759,2,39, United-States, <=50K
66, Federal-gov,215134, 12th,9, Never-married, Other-service, Other-relative, White, Male,5591,2,36, United-States, >50K
18, Private,221594, Bachelors,8, Never-married, ?, Husband, White, Male,9,3,38, United-States, <=50K
35, Private,164636, 9th,15, Separated, Craft-repair, Not-in-family, White, Male,5,1,40, United-States, <=50K
22, Self-emp-not-inc,205616, Bachelors,8, Never-married, Prof-specialty, Unmarried, White, Female,34,-1,40, United-States, <=50K
23, Private,270165, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-69,1,11, United-States, <=50K
23, Private,58429, Some-college,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-6,3,40, United-States, <=50K
37, Private,60624, HS-grad,8, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-37,-3,40, United-States, <=50K
56, Private,135359, HS-grad,8, Married-spouse-absent, Transport-moving, Unmarried, White, Male,-19,0,78, United-States, <=50K
19, Self-emp-not-inc,163103, HS-grad,8, Divorced, Prof-specialty, Husband, White, Male,32,-2,40, United-States, >50K
65, Private,125662, 10th,9, Married-civ-spouse, ?, Husband, White, Female,-23,3,40, United-States, <=50K
37, Private,174424, Bachelors,10, Divorced, Adm-clerical, Husband, White, Male,-36,3,54, United-States, <=50K
64, Self-emp-inc,245349, HS-grad,6, Never-married, ?, Husband, Amer-Indian-Eskimo, Male,1557,2,17, Ireland, <=50K
58, Private,241431, Some-college,11, Never-married, Other-service, Other-relative, White, Female,79,3,40, United-States, <=50K
36, Self-emp-not-inc,164545, Some-college,8, Married-civ-spouse, Sales, Not-in-family, White, Male,-29,-2,40, United-States, <=50K
29, State-gov,259844, Preschool,9, Divorced, Other-service, Husband, White, Male,0,0,26, Peru, >50K
19, Private,208400, Bachelors,5, Never-married, Priv-house-serv, Husband, White, Male,41,0,49, United-States, <=50K
15, Private,214851, Assoc-acdm,9, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,5,-1,60, United-States, <=50K
34, Private,262305, Some-college,12, Never-married, Craft-repair, Husband, White, Male,-38,1,35, United-States, <=50K
21, Private,419850, Assoc-acdm,8, Never-married, Sales, Not-in-family, White, Male,-17,3,39, United-States, <=50K
34, Private,56414, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Female,3,2,40, United-States, <=50K
43, Local-gov,331896, Bachelors,13, Married-spouse-absent, Adm-clerical, Husband, White, Male,55,3,40, United-States, >50K
16, Private,164277, HS-grad,7, Never-married, Transport-moving, Own-child, White, Male,-54,1,54, United-States, <=50K
21, Local-gov,191889, Some-college,10, Never-married, Sales, Husband, White, Female,10,4,56, United-States, <=50K
22, Federal-gov,92603, Doctorate,9, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,8010,1,21, United-States, <=50K
27, Private,132011, HS-grad,8, Never-married, Adm-clerical, Not-in-family, Black, Female,80,-3,40, United-States, <=50K
27, Private,250601, Bachelors,7, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,-12,3,39, United-States, <=50K
30, Private,148313, Some-college,9, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,13230,6,27, United-States, <=50K
34, State-gov,299799, 11th,8, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-11,0,37, United-States, <=50K
49, Without-pay,196039, Some-college,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,56,2784,14, Philippines, <=50K
34, Private,201029, HS-grad,12, Married-civ-spouse, Tech-support, Not-in-family, White, Male,-120,3,40, United-States, <=50K
33, Private,154054, Some-college,5, Never-married, Protective-serv, Husband, White, Male,68,0,31, United-States, <=50K
37, Self-emp-not-inc,98844, 10th,12, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,-58,0,31, United-States, <=50K
46, Local-gov,218118, HS-grad,7, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,45,2,40, United-States, <=50K
49, Private,213728, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-2,2,40, Hong, <=50K
41, Self-emp-not-inc,165689, Bachelors,9, Widowed, Adm-clerical, Husband, White, Female,-32,3,8, United-States, <=50K
66, Private,208514, HS-grad,15, Never-married, Prof-specialty, Husband, White, Female,-94,3,40, Iran, <=50K
15, Private,159079, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,31,0,50, Taiwan, <=50K
22, Private,132322, Masters,9, Widowed, Prof-specialty, Husband, White, Male,7642,0,40, United-States, >50K
36, Private,83764, Prof-school,0, Never-married, Sales, Not-in-family, Black, Male,3431,-4,38, Taiwan, <=50K
19, Private,285372, Some-college,12, Divorced, Other-service, Unmarried, White, Male,23,3,40, United-States, <=50K
30, Private,372875, HS-grad,13, Separated, Prof-specialty, Own-child, White, Male,45,0,40, United-States, >50K
26, Federal-gov,206445, Bachelors,8, Never-married, Handlers-cleaners, Not-in-family, White, Female,-39,1,46, United-States, <=50K
54, Private,226225, HS-grad,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7249,2,40, United-States, <=50K
42, Self-emp-inc,266554, Bachelors,10, Never-married, Craft-repair, Husband, Black, Male,14,2,39, United-States, >50K
40, Private,177159, 9th,9, Married-civ-spouse, Sales, Husband, White, Male,45,1,39, United-States, <=50K
33, Self-emp-inc,46196, Some-college,14, Married-civ-spouse, Exec-managerial, Wife, White, Male,-53,6,57, United-States, <=50K
33, Private,163765, Assoc-voc,5, Never-married, Prof-specialty, Own-child, White, Male,11,0,39, United-States, >50K
21, Never-worked,204973, HS-grad,6, Never-married, Machine-op-inspct, Wife, White, Male,2,4,39, United-States, <=50K
56, Private,177914, 11th,6, Married-civ-spouse, Sales, Own-child, White, Male,8,4,40, United-States, <=50K
24, Federal-gov,289723, Assoc-voc,12, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,-5,4,31, Haiti, <=50K
